time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0818497784415,0.284056209357,11.7725382428,0.123148466926,0.0534408205949,0.0,-0.250781944935,0.771389969118,2.66549014214,0.102794815373,0.0149866100913,0.0,474.9770526815028,473.13175715425757,473.42613148653203,473.0108257674974
1.3800000000000008,-0.0981907946969,0.333278417977,11.9383843561,0.12959823738,0.0582526637362,0.0,-0.294481289039,0.870029309025,2.86206551837,0.0956535291305,-0.00791492038568,0.0,475.84686837412494,474.09043094368144,476.60059099316646,476.0624483771915
1.4400000000000008,-0.117264671033,0.388611677852,12.1163456521,0.135627131937,0.0579120933394,0.0,-0.341247589439,0.975042210182,3.06929429723,0.0884360222181,-0.0133052521059,0.0,479.9412140055401,479.5320525064619,480.7040029835349,480.16340997236335
1.5000000000000009,-0.138823511937,0.449644914516,12.3013248558,0.141714379931,0.058541043109,0.0,-0.377422304983,1.05993342105,3.09647762285,0.0774798939199,-0.00136326146766,0.0,424.60038492781433,425.62380223517044,426.26942628690773,425.33837113565016
1.560000000000001,-0.162673538987,0.516127306926,12.4896666488,0.146548585478,0.0600434534353,0.0,-0.417729973481,1.15657418347,3.18121259466,0.0714121374397,-0.0164031984154,0.0,445.1696282610958,443.9373078321148,444.845666983767,444.35298979907765
1.620000000000001,-0.188930992458,0.588304524974,12.6817501028,0.151256171994,0.0734389662174,0.0,-0.458729203059,1.24972146574,3.22124798608,0.0629878726452,0.0239540677293,0.0,429.35289389158356,432.763441973215,431.3026672878242,430.5942837993686
1.680000000000001,-0.218252922501,0.666808844312,12.880353145,0.161139278096,0.0924829608555,0.0,-0.520854694492,1.36803908537,3.3978865631,0.0888780461134,-0.0232269009481,0.0,475.4787328701289,471.85023636060254,474.45440428806114,476.441677996306
1.740000000000001,-0.25120850935,0.751834613942,13.0847283,0.166590536744,0.0913306994451,0.0,-0.577558875154,1.46660226527,3.41442091804,0.0837189085369,-0.0299408637285,0.0,426.74872471029136,426.1750603197745,425.6255950296793,425.19046565943245
1.8000000000000012,-0.28806761926,0.843826299557,13.2957421503,0.172327339355,0.0895298579619,0.0,-0.650803254812,1.60029989626,3.61853520734,0.0918501150596,-0.0320968143886,0.0,484.573943031186,484.4116127534548,485.06748057027676,485.68322000093934
1.8600000000000012,-0.328962377657,0.943358751664,13.5154860101,0.17788400077,0.0880617908512,0.0,-0.71217164849,1.71791169154,3.70578916568,0.0880189721749,-0.0257890010918,0.0,451.3746367241713,451.88316356639467,450.79055121914166,450.48759686927133
1.9200000000000013,-0.373517226056,1.05001963211,13.7402623433,0.183153506486,0.0930974510724,0.0,-0.773438886939,1.83786145191,3.78623306755,0.0866053370426,0.00114278911558,0.0,448.99359972651985,451.17346916660244,450.0339458905939,449.9257511384205
1.9800000000000013,-0.422133470452,1.16455974779,13.9729832891,0.188389970783,0.093155689314,0.0,-0.847045308981,1.98055501089,3.9702408958,0.0879065127241,-0.000504715958293,0.0,482.4227081767539,482.2982709222019,483.1973343719065,483.301023282304
2.0400000000000014,-0.474752175127,1.2869495557,14.2123040326,0.199031534426,0.0938977086675,0.0,-0.906973192409,2.10002776673,4.00663256815,0.0612992960143,-0.0114060202493,0.0,441.007974936792,440.1065958949192,438.5108754979523,436.2999873756398
2.1000000000000014,-0.531021656295,1.41673611163,14.4540772398,0.202945327048,0.0979192508814,0.0,-0.969016928721,2.22643434124,4.05206552246,0.0655524610616,0.0111878914519,0.0,441.34458518976925,443.2057069148587,443.31363893946343,443.6658707302876
2.1600000000000015,-0.591317678047,1.55465338091,14.7008962303,0.206937502611,0.098594011932,0.0,-1.04087149072,2.37104125907,4.17452558036,0.067271706232,0.0113511621341,0.0,468.42440147941807,468.43696750773364,467.537097953986,467.6740495756749
2.2200000000000015,-0.655966822695,1.70136185999,14.9551767667,0.214417642405,0.102319966172,0.0,-1.11442157084,2.51980725811,4.30060552907,0.0864354792897,0.0293038249402,0.0,469.89484633895967,471.28457611770415,470.046321355668,471.53316766084293
2.2800000000000016,-0.724822762426,1.85655330507,15.2142988978,0.220505080255,0.10406748327,0.0,-1.18091984503,2.65367989848,4.336335615,0.0747660449655,0.0284971772967,0.0,443.916744141315,443.85078453536215,444.81178621099093,443.8605484336097
2.3400000000000016,-0.797748441702,2.01996265672,15.4759326035,0.225802493979,0.106366363629,0.0,-1.25012157094,2.79362920644,4.38427384021,0.0835061523357,0.0357897532286,0.0,448.57989320000405,449.1720906397687,448.85644425407594,449.57000723644825
2.4000000000000017,-0.875068036652,2.19220101221,15.7419182285,0.230811408918,0.116504431106,0.0,-1.32815188963,2.94791137178,4.48104838992,0.081180149793,0.0655785735437,0.0,464.2789515108386,466.6117761180606,465.9639481030182,465.7872763773382
2.4600000000000017,-0.957322598533,2.37386385369,16.0139821186,0.238633259842,0.125714087082,0.0,-1.41457908032,3.1080294193,4.58671203865,0.0988360706356,0.0391902788574,0.0,470.7749360510467,468.7304576252658,470.16987222577956,471.5417993553837
2.520000000000002,-1.04450709759,2.56447774616,16.2890183979,0.248690387371,0.129816824328,0.0,-1.49192754797,3.24651424331,4.58064726494,0.0753492486198,0.0234436724637,0.0,436.9564530531365,435.6420529242674,438.1405916367599,436.19036880090994
2.580000000000002,-1.13661189825,2.76390702363,16.5650803804,0.25337839209,0.136855270316,0.0,-1.57883132656,3.40133654846,4.62077623737,0.0695133888965,0.0482677303728,0.0,451.29668412285884,453.2966608129213,453.77101063821283,453.3062898396799
2.640000000000002,-1.23496399732,2.97432616932,16.8497458175,0.261725723786,0.142889551566,0.0,-1.70015874775,3.61312592741,4.86618531894,0.0907322127127,0.0276246129634,0.0,516.8404735220395,515.3839901962775,515.7187557636528,517.2192920133056
2.700000000000002,-1.33956993268,3.19552756237,17.1412521461,0.267756948774,0.146133017516,0.0,-1.78696295672,3.76059640857,4.85028949841,0.0810513114395,0.0402721701775,0.0,440.333978246192,441.3796053611422,439.3670469017709,438.56999637731366
